#V3.30
#C North Sea/Skagerrak/Eastern Channel Cod
#
26 #_styr
75 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
1 #_Nsexes
20 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1	1	1	0	Fleet1	#_1
3	 1	1	2	0	Fleet2	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	      0	 0.01	#_1         
   26	1	1	21709.5	0.005	#_2         
   27	1	1	42693.7	0.005	#_3         
   28	1	1	63274.3	0.005	#_4         
   29	1	1	82313.3	0.005	#_5         
   30	1	1	98854.9	0.005	#_6         
   31	1	1	 121092	0.005	#_7         
   32	1	1	 140516	0.005	#_8         
   33	1	1	 142292	0.005	#_9         
   34	1	1	 142084	0.005	#_10        
   35	1	1	 134862	0.005	#_11        
   36	1	1	 131982	0.005	#_12        
   37	1	1	 124583	0.005	#_13        
   38	1	1	 113873	0.005	#_14        
   39	1	1	 104154	0.005	#_15        
   40	1	1	 158934	0.005	#_16        
   41	1	1	 169373	0.005	#_17        
   42	1	1	 161160	0.005	#_18        
   43	1	1	 228662	0.005	#_19        
   44	1	1	 289111	0.005	#_20        
   45	1	1	 341430	0.005	#_21        
   46	1	1	 380556	0.005	#_22        
   47	1	1	 324192	0.005	#_23        
   48	1	1	 289890	0.005	#_24        
   49	1	1	 238477	0.005	#_25        
   50	1	1	 248015	0.005	#_26        
   51	1	1	 224021	0.005	#_27        
   52	1	1	 228151	0.005	#_28        
   53	1	1	 186073	0.005	#_29        
   54	1	1	 182525	0.005	#_30        
   55	1	1	 163838	0.005	#_31        
   56	1	1	 288861	0.005	#_32        
   57	1	1	 368971	0.005	#_33        
   58	1	1	 332463	0.005	#_34        
   59	1	1	 374263	0.005	#_35        
   60	1	1	 285569	0.005	#_36        
   61	1	1	 298099	0.005	#_37        
   62	1	1	 245868	0.005	#_38        
   63	1	1	 181630	0.005	#_39        
   64	1	1	 151090	0.005	#_40        
   65	1	1	 123173	0.005	#_41        
   66	1	1	 130161	0.005	#_42        
   67	1	1	 213548	0.005	#_43        
   68	1	1	 263015	0.005	#_44        
   69	1	1	 228416	0.005	#_45        
   70	1	1	 204483	0.005	#_46        
   71	1	1	 253659	0.005	#_47        
   72	1	1	 260752	0.005	#_48        
   73	1	1	 214000	0.005	#_49        
   74	1	1	 218296	0.005	#_50        
   75	1	1	 162416	0.005	#_51        
-9999	0	0	      0	    0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fleet1
2	0	0	0	#_Fleet2
#
#_CPUE_data
#_year	seas	index	obs	se_log
   26	1	2	1450410	0.2	#_1         
   27	1	2	1056840	0.2	#_2         
   28	1	2	1254790	0.2	#_3         
   29	1	2	1854340	0.2	#_4         
   30	1	2	 985955	0.2	#_5         
   31	1	2	1599540	0.2	#_6         
   32	1	2	 695934	0.2	#_7         
   33	1	2	 475348	0.2	#_8         
   34	1	2	 596993	0.2	#_9         
   35	1	2	 489660	0.2	#_10        
   36	1	2	 375687	0.2	#_11        
   37	1	2	 781271	0.2	#_12        
   38	1	2	1248400	0.2	#_13        
   39	1	2	 658828	0.2	#_14        
   40	1	2	1319500	0.2	#_15        
   41	1	2	1125510	0.2	#_16        
   42	1	2	1208330	0.2	#_17        
   43	1	2	1818930	0.2	#_18        
   44	1	2	1621830	0.2	#_19        
   45	1	2	1004660	0.2	#_20        
   46	1	2	 951204	0.2	#_21        
   47	1	2	1306700	0.2	#_22        
   48	1	2	 927259	0.2	#_23        
   49	1	2	 702981	0.2	#_24        
   50	1	2	1031440	0.2	#_25        
   51	1	2	 717546	0.2	#_26        
   52	1	2	 483232	0.2	#_27        
   53	1	2	1371530	0.2	#_28        
   54	1	2	1572000	0.2	#_29        
   55	1	2	1122190	0.2	#_30        
   56	1	2	1146000	0.2	#_31        
   57	1	2	 940064	0.2	#_32        
   58	1	2	1426390	0.2	#_33        
   59	1	2	1030590	0.2	#_34        
   60	1	2	 803955	0.2	#_35        
   61	1	2	 689761	0.2	#_36        
   62	1	2	 516895	0.2	#_37        
   63	1	2	 598377	0.2	#_38        
   64	1	2	 597849	0.2	#_39        
   65	1	2	 860432	0.2	#_40        
   66	1	2	 696077	0.2	#_41        
   67	1	2	1191730	0.2	#_42        
   68	1	2	 708135	0.2	#_43        
   69	1	2	1302150	0.2	#_44        
   70	1	2	 691101	0.2	#_45        
   71	1	2	 577215	0.2	#_46        
   72	1	2	 626002	0.2	#_47        
   73	1	2	 311464	0.2	#_48        
   74	1	2	 571375	0.2	#_49        
   75	1	2	 597658	0.2	#_50        
-9999	0	0	      0	  0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
2 # binwidth for population size comp
2 # minimum size in the population (lower edge of first bin and size at age 0.00)
120 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-06	0	0	0	0	1	#_Fleet1
-1	1e-06	0	0	0	0	1	#_Fleet2
60 #_N_lbins
#_lbin_vector
2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80 82 84 86 88 90 92 94 96 98 100 102 104 106 108 110 112 114 116 118 120 #_lbin_vector
#
#_lencomp
#_Yr	Seas	FltSvy	Gender	Part	Nsamp	l2	l4	l6	l8	l10	l12	l14	l16	l18	l20	l22	l24	l26	l28	l30	l32	l34	l36	l38	l40	l42	l44	l46	l48	l50	l52	l54	l56	l58	l60	l62	l64	l66	l68	l70	l72	l74	l76	l78	l80	l82	l84	l86	l88	l90	l92	l94	l96	l98	l100	l102	l104	l106	l108	l110	l112	l114	l116	l118	l120
   26	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 3	 1	 3	 7	 8	 1	5	 7	2	5	0	5	2	3	2	3	2	1	2	2	1	4	0	1	1	0	0	0	0	0	1	0	2	#_51        
   27	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 1	 1	 4	 5	 4	 8	3	 7	4	4	3	2	2	1	5	1	0	4	1	2	1	3	3	1	1	0	0	1	0	0	0	0	0	#_52        
   28	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 3	 2	 1	 7	 6	 4	 3	2	 2	6	4	2	1	1	4	3	2	1	3	1	1	1	5	1	2	0	1	0	0	1	0	1	0	2	#_53        
   29	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 2	 0	 3	10	 1	 6	 6	2	 2	1	7	4	2	2	2	3	4	1	1	1	3	0	0	0	1	1	1	1	1	1	1	0	0	2	#_54        
   30	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 3	 1	 0	 3	 6	 6	 5	8	 1	1	1	3	3	1	4	3	2	5	1	1	0	0	4	1	2	0	1	1	2	0	0	1	0	2	#_55        
   31	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 3	 4	 2	 5	 7	 7	 3	2	 3	5	3	4	3	1	2	1	1	2	2	2	0	0	2	0	1	0	3	2	0	0	1	0	1	0	#_56        
   32	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 2	 1	 1	 6	 2	 3	 6	3	 5	7	6	5	3	2	4	1	2	2	1	4	0	1	0	1	0	2	0	0	1	0	0	2	0	0	#_57        
   33	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 2	 0	 2	 2	 4	 3	 3	 6	 2	4	 2	4	2	7	2	3	3	3	4	1	4	1	0	1	2	2	2	1	0	1	0	0	0	0	0	1	#_58        
   34	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 1	 5	 7	 3	 2	 2	 1	3	 1	4	5	4	5	1	2	5	1	3	4	3	2	1	1	1	1	0	1	0	0	0	1	1	1	1	#_59        
   35	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 4	 2	 2	 7	 5	2	 2	5	7	3	4	3	3	4	3	3	2	1	2	1	1	4	0	0	1	0	0	0	0	0	0	1	#_60        
   36	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 0	 3	 3	 3	 4	 3	 1	3	 7	3	5	4	2	2	5	2	3	2	3	2	4	1	2	1	2	1	0	0	0	0	0	1	0	0	#_61        
   37	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 3	 3	 7	 5	 7	 1	 5	4	 1	5	1	0	4	3	1	2	3	0	3	1	2	0	2	2	0	1	1	1	0	0	1	1	1	1	#_62        
   38	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 3	 4	 2	 3	 6	 1	 3	6	 2	3	6	3	1	0	4	2	1	1	4	4	2	1	0	3	3	1	1	0	0	0	3	0	0	0	#_63        
   39	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 2	 2	 3	 3	 3	 3	 9	 4	3	 4	1	2	3	1	1	2	3	2	3	4	0	2	3	0	2	0	1	1	0	0	1	1	0	0	2	#_64        
   40	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 1	 3	 1	 6	13	 3	10	 7	 8	3	 3	1	3	0	0	2	2	0	0	1	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	#_65        
   41	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 1	 4	 4	 6	 6	 5	 7	3	 5	6	5	2	2	2	3	1	0	2	1	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	#_66        
   42	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 2	 5	 2	 3	 5	 2	8	 6	5	2	7	5	5	3	1	3	1	2	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	#_67        
   43	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 2	 1	 3	 6	 8	 8	 7	 4	 6	7	 1	3	1	5	2	3	1	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	#_68        
   44	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 6	 5	14	 5	 6	7	 5	4	4	1	0	5	1	0	0	2	0	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	#_69        
   45	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 2	 0	 1	 3	 4	 5	 9	 6	 4	3	 5	3	5	3	6	1	1	3	2	1	0	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	#_70        
   46	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 4	 0	 0	 1	 2	 6	 2	 5	10	 5	3	 4	7	4	0	4	2	1	1	3	2	2	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	#_71        
   47	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 3	 4	 1	 5	 5	2	 4	6	6	5	4	4	1	5	3	5	1	0	1	4	1	0	1	1	0	0	0	1	1	0	0	0	#_72        
   48	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 4	 7	 5	 3	 3	 3	0	 3	5	3	5	3	3	6	1	7	4	2	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	#_73        
   49	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 3	 4	 5	 6	 3	 5	5	 4	3	3	2	2	3	3	3	5	7	4	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	#_74        
   50	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 3	 1	 3	 2	 8	 8	 2	 5	5	 5	0	9	4	3	2	1	2	4	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	#_75        
   51	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 2	 6	 8	 5	 4	 8	 3	5	 2	8	4	2	2	1	4	2	0	0	0	0	0	3	0	1	0	0	0	1	0	1	0	1	0	0	#_76        
   52	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 3	 1	 1	 4	 8	 7	 9	 2	 4	7	 4	5	2	5	1	1	1	0	0	1	1	1	1	0	0	1	2	0	0	0	1	0	1	0	0	0	#_77        
   53	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 3	 1	 1	 0	 2	 4	 3	 3	5	 4	8	5	6	5	4	3	4	4	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	#_78        
   54	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 5	 3	 5	 6	10	 4	4	 5	3	3	2	5	5	3	2	1	2	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	#_79        
   55	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 1	 3	 3	 6	 4	 6	 5	 7	2	 5	3	2	3	0	3	2	1	3	3	2	2	0	0	1	1	1	2	0	0	1	0	0	0	0	0	#_80        
   56	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 2	 1	 0	 2	 9	 6	 9	 3	 6	10	5	 1	3	3	2	1	3	1	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	#_81        
   57	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 3	 2	 4	 5	 3	 4	 5	 6	 4	5	 4	6	5	3	3	4	4	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	#_82        
   58	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 2	 2	 0	 3	 2	 4	 8	 8	4	 9	4	4	5	8	4	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_83        
   59	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 5	 2	 2	 6	 6	 2	 3	5	 6	8	6	5	2	6	1	0	3	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	#_84        
   60	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 3	 1	 3	 7	 1	 9	 2	4	 1	5	7	5	5	3	5	3	0	2	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	#_85        
   61	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 2	 1	 2	 7	 6	12	 5	3	 3	4	5	3	3	2	3	4	3	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	#_86        
   62	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 3	 2	 2	10	 9	 1	 5	6	 3	5	5	4	3	3	1	5	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	#_87        
   63	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 1	 3	 5	 5	 4	 7	8	 5	5	4	3	5	2	4	2	0	2	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	#_88        
   64	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 2	 0	 3	 3	 1	 1	 5	 5	 3	2	 0	2	8	5	7	4	3	4	4	2	1	0	3	2	0	2	0	0	1	0	0	0	0	0	0	0	#_89        
   65	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 3	 6	 8	 2	 8	 7	2	 7	3	4	1	3	4	1	3	2	1	3	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	#_90        
   66	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 2	 4	 1	 4	 8	 4	 6	12	7	 3	2	3	3	2	2	2	2	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	#_91        
   67	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 4	 2	 6	 7	 5	 5	 9	 7	 5	7	 5	3	2	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	#_92        
   68	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 2	 1	 5	 0	 3	 9	 4	 5	10	 7	4	 5	1	5	1	1	5	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	#_93        
   69	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 1	 3	 3	 4	 4	 0	10	6	 7	4	6	4	7	5	1	0	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	#_94        
   70	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 4	 3	 1	 5	 0	 2	 3	 7	 4	 4	4	 6	3	4	5	2	3	2	1	5	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	#_95        
   71	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 1	 5	 5	 5	12	 6	 3	 6	2	 5	5	6	2	2	3	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	#_96        
   72	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 2	 5	 4	 8	 6	 8	 7	 3	3	 4	4	1	3	4	1	2	1	1	1	1	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	#_97        
   73	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 2	 2	 8	 4	 3	 9	8	 3	5	2	5	6	3	2	3	0	3	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	#_98        
   74	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 3	 3	 2	 4	 5	 7	 3	 6	6	 4	4	6	2	3	3	2	3	1	1	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	#_99        
   75	7	1	0	0	 75	0	0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 3	 5	 7	 2	 3	 6	 4	5	 4	2	2	3	3	0	4	1	3	5	4	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	#_100       
   26	1	2	0	0	200	0	0	0	0	0	0	1	10	23	21	12	3	0	4	 7	 6	10	 9	 8	 3	 2	 6	 7	 9	 5	 2	 4	 5	 5	 3	 2	 2	 5	2	 3	1	0	2	5	0	5	0	1	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	#_1         
